"flatId","builder","builderId","url","address","plz","title","imgurl","addedDate","lastRefresh","rooms","size","rent","funds","purchase_price","deposit","moveInDate","floor","constructionYear","placeLat","placeLong","type","status","typeDescription","prebookingStartString","prebookingStartDate","setToPrebookingFullyBookedDate","setToOfflineDate","setToIrrelevantDate","notes","addedDate2","lastRefresh2","isIrrelevant","isOffline","skipWhileCrawling"
"nhg_1220_grossenzersdorferstrae56a_15erid28814","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28814","Groß-Enzersdorfer-Straße 56A / 15","1220",NULL,NULL,"1644573346662","1646599769981",2,40.76,360.01,2603.76,NULL,NULL,NULL,NULL,"2022","48.2163534","16.4987548",NULL,NULL,NULL,NULL,NULL,NULL,"1646643098803",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae56a_17erid28734","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28734","Groß-Enzersdorfer-Straße 56A / 17","1220",NULL,NULL,"1644573346778","1646599769987",4,92.55,823.73,22111.28,NULL,NULL,NULL,NULL,"2022","48.2163534","16.4987548",NULL,NULL,NULL,NULL,NULL,NULL,"1646643098590",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae56a_4erid28725","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28725","Groß-Enzersdorfer-Straße 56A / 4","1220",NULL,NULL,"1644573345719","1646599769962",4,106.67,847.02,22737.07,NULL,NULL,NULL,NULL,"2022","48.2163534","16.4987548",NULL,NULL,NULL,NULL,NULL,NULL,"1646643098568",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae56a_5erid28726","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28726","Groß-Enzersdorfer-Straße 56A / 5","1220",NULL,NULL,"1644573345864","1646599769967",4,102.3,815.94,21902.68,NULL,NULL,NULL,NULL,"2022","48.2163534","16.4987548",NULL,NULL,NULL,NULL,NULL,NULL,"1646643098822",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae56a_6erid28813","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28813","Groß-Enzersdorfer-Straße 56A / 6","1220",NULL,NULL,"1644573345938","1646599769971",2,40.83,352.18,2547.16,NULL,NULL,NULL,NULL,"2022","48.2163534","16.4987548",NULL,NULL,NULL,NULL,NULL,NULL,"1646643098574",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae56a_8erid28728","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28728","Groß-Enzersdorfer-Straße 56A / 8","1220",NULL,NULL,"1644573346104","1646599769976",4,102.51,823.73,22111.28,NULL,NULL,NULL,NULL,"2022","48.2163534","16.4987548",NULL,NULL,NULL,NULL,NULL,NULL,"1646643098585",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_10erid28739","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28739","Groß-Enzersdorfer-Straße 58 / 10","1220",NULL,NULL,"1644573347278","1646599770007",3,74.74,629.46,16896.36,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646643098728",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_13erid28742","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28742","Groß-Enzersdorfer-Straße 58 / 13","1220",NULL,NULL,"1646586939089","1646599538889",2,55.62,458.51,12307.22,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646642849200",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_14erid28743","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28743","Groß-Enzersdorfer-Straße 58 / 14","1220",NULL,NULL,"1644573347503","1646527417659",2,58.21,435.16,11681.43,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646570839511",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_17erid28744","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28744","Groß-Enzersdorfer-Straße 58 / 17","1220",NULL,NULL,"1644573347609","1646527417667",2,54.11,435.16,11681.43,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646570839514",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_19erid28816","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28816","Groß-Enzersdorfer-Straße 58 / 19","1220",NULL,NULL,"1644573347709","1646527417677",3,68.88,579.16,4188.66,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646570839528",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_21erid28817","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28817","Groß-Enzersdorfer-Straße 58 / 21","1220",NULL,NULL,"1644573347840","1646599770011",4,82.92,688.75,4981.11,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646643098655",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_22erid28746","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28746","Groß-Enzersdorfer-Straße 58 / 22","1220",NULL,NULL,"1644573347941","1646599770016",4,90.94,746.01,20025.31,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646643098660",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_23erid28747","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28747","Groß-Enzersdorfer-Straße 58 / 23","1220",NULL,NULL,"1644573348044","1646527417714",3,74.86,621.68,16687.76,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646570839531",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_25erid28749","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28749","Groß-Enzersdorfer-Straße 58 / 25","1220",NULL,NULL,"1644573348164","1646527417722",4,97.12,800.39,21485.49,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646570839607",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_26erid28750","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28750","Groß-Enzersdorfer-Straße 58 / 26","1220",NULL,NULL,"1644573348270","1646527417735",2,55.63,450.7,12098.63,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646570839632",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_27erid28751","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28751","Groß-Enzersdorfer-Straße 58 / 27","1220",NULL,NULL,"1644573348370","1646527417752",2,58.27,442.94,11890.03,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646570839535",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_28erid28818","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28818","Groß-Enzersdorfer-Straße 58 / 28","1220",NULL,NULL,"1644573348462","1646527417780",3,67.77,NULL,NULL,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646570839491",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_29erid28819","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28819","Groß-Enzersdorfer-Straße 58 / 29","1220",NULL,NULL,"1644573348575","1644574536971",2,46.71,406.99,2943.39,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1644617774547",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_31erid28753","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28753","Groß-Enzersdorfer-Straße 58 / 31","1220",NULL,NULL,"1644573348682","1646599770021",4,93.12,761.54,20442.51,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646643098759",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_33erid28820","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28820","Groß-Enzersdorfer-Straße 58 / 33","1220",NULL,NULL,"1644573348783","1646390595711",3,67.38,563.52,4075.46,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646433830809",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_34erid28754","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28754","Groß-Enzersdorfer-Straße 58 / 34","1220",NULL,NULL,"1644573348874","1646375019185",2,72.54,613.91,16479.16,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646418346137",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_35erid28821","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28821","Groß-Enzersdorfer-Straße 58 / 35","1220",NULL,NULL,"1644573348970","1646388079595",4,80.62,688.75,4981.11,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646431458690",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_37erid28756","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28756","Groß-Enzersdorfer-Straße 58 / 37","1220",NULL,NULL,"1644573349135","1646527417802",3,74.7,621.68,16687.76,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646570839501",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_38erid28757","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28757","Groß-Enzersdorfer-Straße 58 / 38","1220",NULL,NULL,"1644573349225","1646527417812",4,97.12,800.39,21485.49,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646570839505",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_40erid28759","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28759","Groß-Enzersdorfer-Straße 58 / 40","1220",NULL,NULL,"1644573349308","1646527417821",2,58.22,442.94,11890.03,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646570839518",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_41erid28822","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28822","Groß-Enzersdorfer-Straße 58 / 41","1220",NULL,NULL,"1644573349380","1646385097397",3,67.77,540.05,3905.65,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646428363505",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_43erid28760","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28760","Groß-Enzersdorfer-Straße 58 / 43","1220",NULL,NULL,"1644573349449","1646527417829",2,54.06,450.7,12098.63,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646570839521",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_46erid28823","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28823","Groß-Enzersdorfer-Straße 58 / 46","1220",NULL,NULL,"1644573349521","1646375019229",3,67.37,579.16,4188.66,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646418346145",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_47erid28762","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28762","Groß-Enzersdorfer-Straße 58 / 47","1220",NULL,NULL,"1646599770178","1646599770325",2,57.97,505.1,13558.8,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646643098748",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_49erid28764","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28764","Groß-Enzersdorfer-Straße 58 / 49","1220",NULL,NULL,"1644573349691","1646527417855",3,74.86,637.21,17104.95,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646570839645",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_51erid28766","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28766","Groß-Enzersdorfer-Straße 58 / 51","1220",NULL,NULL,"1644573349766","1646599770026",4,97.12,815.94,21902.68,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646643098733",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_52erid28767","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28767","Groß-Enzersdorfer-Straße 58 / 52","1220",NULL,NULL,"1644573349869","1646527417899",2,55.64,458.51,12307.22,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646570839622",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_53erid28768","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28768","Groß-Enzersdorfer-Straße 58 / 53","1220",NULL,NULL,"1644573349956","1646527417946",2,58.26,466.24,12515.82,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646570839627",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_54erid28824","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28824","Groß-Enzersdorfer-Straße 58 / 54","1220",NULL,NULL,"1644573350036","1646527417953",3,67.77,532.19,3849.04,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646570839525",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_56erid28825","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28825","Groß-Enzersdorfer-Straße 58 / 56","1220",NULL,NULL,"1644573350124","1646527417961",2,54.06,438.28,3169.8,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646570839617",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_57erid28769","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28769","Groß-Enzersdorfer-Straße 58 / 57","1220",NULL,NULL,"1644573350197","1646527417968",3,73.96,660.52,17730.74,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646570839568",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_59erid28770","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28770","Groß-Enzersdorfer-Straße 58 / 59","1220",NULL,NULL,"1644573350292","1644573578269",3,73.46,683.84,18356.54,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1644616916009",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_5erid28737","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28737","Groß-Enzersdorfer-Straße 58 / 5","1220",NULL,NULL,"1644573346900","1646599769991",4,92.96,800.39,21485.49,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646643098611",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_60erid28771","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28771","Groß-Enzersdorfer-Straße 58 / 60","1220",NULL,NULL,"1644573350371","1646527417974",1,47.08,427.41,11472.83,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646570839572",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_61erid28772","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28772","Groß-Enzersdorfer-Straße 58 / 61","1220",NULL,NULL,"1644573350462","1646599770030",2,56,505.1,13558.8,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646643098667",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_64erid28775","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28775","Groß-Enzersdorfer-Straße 58 / 64","1220",NULL,NULL,"1644573350575","1646527417984",2,55.64,450.7,12098.63,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646570839575",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_65erid28776","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28776","Groß-Enzersdorfer-Straße 58 / 65","1220",NULL,NULL,"1644573350660","1646527417992",2,58.19,466.24,12515.82,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646570839554",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_66erid28777","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28777","Groß-Enzersdorfer-Straße 58 / 66","1220",NULL,NULL,"1644573350745","1646599770034",5,110.35,994.67,26700.41,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646643098680",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_67erid28778","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28778","Groß-Enzersdorfer-Straße 58 / 67","1220",NULL,NULL,"1644573350866","1646527418006",3,74.22,660.52,17730.74,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646570839559",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_6erid28815","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28815","Groß-Enzersdorfer-Straße 58 / 6","1220",NULL,NULL,"1644573347023","1646599769996",3,68.77,594.82,4301.87,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646643098645",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_grossenzersdorferstrae58_9erid28738","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28738","Groß-Enzersdorfer-Straße 58 / 9","1220",NULL,NULL,"1644573347153","1646599770002",4,90.94,753.78,20233.91,NULL,NULL,NULL,NULL,"2022","48.2160535","16.4991868",NULL,NULL,NULL,NULL,NULL,NULL,"1646643098753",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_haberlandtgasse24_16erid24851","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=24851","Haberlandtgasse 24 / 1 / 6","1220",NULL,NULL,"1638373387181","1639581189608",3,73.01,675,3936.35,NULL,NULL,NULL,NULL,"2018","48.2196346","16.4851698",NULL,NULL,NULL,NULL,NULL,NULL,"1642699289162",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_hochmuthgasse7_29erid20967","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=20967","Hochmuthgasse 7 / 2 / 9","1220",NULL,NULL,"1638271513132","1640097792365",3,76.93,640,2379.81,NULL,2500,NULL,NULL,"1987","48.2536042","16.4559619",NULL,NULL,NULL,NULL,NULL,NULL,"1642699289686",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_lavaterstrasse3_12erid21746","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=21746","Lavaterstraße 3 / 1 / 2","1220",NULL,NULL,"1647426613771","1647429077498",2,50.75,418.36,7578.25,NULL,NULL,NULL,NULL,"2011","48.2234341","16.4731448",NULL,NULL,NULL,NULL,NULL,NULL,"1647472342573",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_lavaterstrasse3_22erid21756","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=21756","Lavaterstraße 3 / 2 / 2","1220",NULL,NULL,"1647599125146","1647773951304",2,68.68,589.7,10582.19,NULL,NULL,NULL,NULL,"2011","48.2234341","16.4731448",NULL,NULL,NULL,NULL,NULL,NULL,"1647777561105",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_miriammakebagasse4_111erid28869","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28869","Miriam-Makeba-Gasse 4 / 111","1220",NULL,NULL,"1647243327367","1648205473286",3,77.92,682.87,14676.56,NULL,NULL,NULL,NULL,"2014","48.2298531","16.4589833",NULL,NULL,NULL,NULL,NULL,NULL,"1648209081442",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_muehlhaeufelgasse27_bt244erid28672","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28672","Mühlhäufelgasse 27/BT2 / 4 / 4","1220",NULL,NULL,"1642059786689","1645015544960",4,93.08,834.99,18032.71,NULL,NULL,NULL,NULL,"2012","48.20580529999999","16.5254159",NULL,NULL,NULL,NULL,NULL,NULL,"1645058841794",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_prandaugasse62_22ferid5774","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=5774","Prandaugasse 62 / 2 / 2","1220",NULL,NULL,"1643623163409","1644919663647",2,49.45,354.34,994.92,NULL,2120,NULL,NULL,"1961","48.2432299","16.4362129",NULL,NULL,NULL,NULL,NULL,NULL,"1644963002981",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_rennbahnweg58_23erid20850","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=20850","Rennbahnweg 58 / 23","1220",NULL,NULL,"1640166569014","1641810674796",1,40.66,350,1263.16,NULL,1370,NULL,NULL,"1987","48.2544951","16.4568172",NULL,NULL,NULL,NULL,NULL,NULL,"1642699290117",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_rennbahnweg60_140erid20724","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=20724","Rennbahnweg 60 / 1 / 40","1220",NULL,NULL,"1634132012439","1635323985366",1,35.95,281.98,932.65,NULL,1690,NULL,NULL,"1983","48.2544996","16.4572056",NULL,NULL,NULL,NULL,NULL,NULL,"1642699288726",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_rennbahnweg60_150erid20734","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=20734","Rennbahnweg 60 / 1 / 50","1220",NULL,NULL,"1633014142296","1637573579494",3,91.9,682.21,1940.28,NULL,4090,NULL,NULL,"1983","48.2544996","16.4572056",NULL,NULL,NULL,NULL,NULL,NULL,"1642699288199",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_rennbahnweg60_161erid20744","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=20744","Rennbahnweg 60 / 1 / 61","1220",NULL,NULL,"1646996724014","1648205473293",3,91.9,714.18,2371.56,NULL,4280,NULL,NULL,"1983","48.2544996","16.4572056",NULL,NULL,NULL,NULL,NULL,NULL,"1648209081446",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_rennbahnweg60_223erid20799","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=20799","Rennbahnweg 60 / 2 / 23","1220",NULL,NULL,"1633014142334","1636627399858",3,68.74,520.43,1788.96,NULL,3100,NULL,NULL,"1983","48.2544996","16.4572056",NULL,NULL,NULL,NULL,NULL,NULL,"1642699288320",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_rennbahnweg66_1110erid21929","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=21929","Rennbahnweg 66/1 / 1 / 10","1220",NULL,NULL,"1642058110090","1644484044409",3,85.46,677.13,14340.98,NULL,NULL,NULL,NULL,"2013","48.2539852","16.4587861",NULL,NULL,NULL,NULL,NULL,NULL,"1644527431443",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_saltenstrasse3_11erid28829","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28829","Saltenstraße 3 / 11","1220",NULL,NULL,"1644573351474","1644574537229",2,41.83,2547.16,352.18,NULL,NULL,NULL,NULL,"2022","48.2158593","16.4983503",NULL,NULL,NULL,NULL,NULL,NULL,"1644617774552",NULL,NULL,NULL,NULL,NULL,True,NULL
"nhg_1220_saltenstrasse3_12erid28784","Neue Heimat Gewog","nhg","https://www.nhg.at/Projekte/Details/?id=3&offerId=28784","Saltenstraße 3 / 12","1220",NULL,NULL,"1644573351578","1645617324915",2,62.75,497.34,13350.21,NULL,NULL,NULL,NULL,"2022","48.2158593","16.4983503",NULL,NULL,NULL,NULL,NULL,NULL,"1645660657982",NULL,NULL,NULL,NULL,NULL,True,NULL
